SampleID,PCo1,PCo2,PCo3,PCo4,PCo5,distance
s025170,-0.18644493277639151,-0.005928160025573249,-0.027201929599634328,0.028334768104488768,0.013156419848149074,Bray--Curtis
s027721,0.5609394904114502,0.22899158216831755,-0.4530734561022023,0.021205718739245333,0.022716012335787693,Bray--Curtis
s024257,-0.19425572604763922,-0.009758035776501861,-0.02058098490382873,0.03598346650595981,0.0012369547721460714,Bray--Curtis
s024229,-0.2181971791847729,0.012967138912021451,-0.022433266020647564,0.046605475562310775,-0.01657538590842094,Bray--Curtis
s025244,-0.03840577280210271,0.2178199565392796,0.20297772648903506,-0.007155047929260182,0.014950859105159602,Bray--Curtis
s028034,0.5854122623974539,0.18808904013727074,-0.44810289322628544,-0.04410204376887617,0.12046859216285197,Bray--Curtis
s022070,-0.0972792282263762,0.12327169530588673,-0.1550833639886796,-0.007822504698760526,0.013275500611654488,Bray--Curtis
s022488,-0.22052572558613404,0.012403980034744083,-0.02362470986016577,0.047768448436449805,-0.014761847251643756,Bray--Curtis
s026176,-0.01001868924464248,-0.1346529686244424,0.04546087890601656,-0.1379046672323144,0.12559917746356383,Bray--Curtis
s028178,-0.13733528928767796,-0.021041951632537442,-0.03284202521159808,-0.0058842644752590025,0.010270490842466692,Bray--Curtis
s025041,-0.18875255592961432,-0.017584613014960157,-0.030139867679400308,0.0333794779902779,-0.021077137257395274,Bray--Curtis
s024622,-0.18689443129036035,-0.012911963593868701,-0.03140883507844548,0.03029575154300263,-0.01661484377041369,Bray--Curtis
s027383,0.147941479483017,0.15044769748443326,-0.15028300798639344,-0.10424293434145598,0.02821753346310749,Bray--Curtis
s029589,-0.22322771758702556,0.01347849877027391,-0.022178958948246702,0.04800395213238473,-0.017139603857153456,Bray--Curtis
s024872,0.016320773730666937,0.20545175817613248,0.19057541171339001,-0.02498075484073538,0.028504055765606568,Bray--Curtis
s024690,-0.15605668498040143,0.08596386536408764,0.08894320089289987,0.01727633580398357,-0.016345364019405593,Bray--Curtis
s023371,0.1379392371024656,-0.17734016192600116,0.060198413850546396,-0.025256668085357602,-0.24943619831122266,Bray--Curtis
s029222,0.5672269519839527,0.26568793262390195,-0.4088834870548319,0.0671025720582535,-0.0648131673008989,Bray--Curtis
s025939,-0.22340843781216163,0.012276105775390277,-0.023618592252773733,0.04745665709307232,-0.015118419041151843,Bray--Curtis
s021900,0.07617321783366168,0.06290921972037451,-0.15845787325023808,-0.07762270336688186,-0.004086768896370985,Bray--Curtis
