taxon_id,statistic,p_raw,p_adj,is_reference,method,n_perm,constraint,exceed0,method_used,mean_rel_non_ebf,mean_rel_ebf,mean_clr_non_ebf,mean_clr_ebf,log2_fc,clr_difference,prevalence_non_ebf,prevalence_ebf,taxon,method_label,panel_label,p_plot_raw,neglog10_p_raw,significant,direction,neglog10_p_display
Erysipelotrichaceae_UCG-003,2.4068658077560543,0.11639248836075117,1,TRUE,dacomp,10000000,NA,NA,NA,8.953711901475965e-4,2.2366865912539684e-4,0.4451101372555991,0.5555270122297862,-1.9962973954128953,0.11041687497418706,0.5307262569832403,0.5786666666666667,Erysipelotrichaceae_UCG-003,dacomp (1e+07),"dacomp
1e+07 permutations",0.11639248836075117,0.934075046909001,FALSE,No difference,0.934075046909001
Erysipelatoclostridium,5.849651539868034,0.015481198451880155,0.07098729915127008,FALSE,dacomp,10000000,NA,NA,NA,0.01173526387529891,0.01095864341532158,3.226189891548062,2.977179268123063,-0.09877235438282723,-0.2490106234249989,0.8715083798882681,0.9066666666666666,Erysipelatoclostridium,dacomp (1e+07),"dacomp
1e+07 permutations",0.015481198451880155,1.8101954221484906,FALSE,No difference,1.8101954221484906
Eubacterium,1.9786591119198784,0.19678048032195197,1,TRUE,dacomp,10000000,NA,NA,NA,4.680382616134173e-4,2.753939628615203e-4,-0.7778792574832938,-0.780508878005157,-0.7629795108404114,-0.0026296205218632185,0.0446927374301676,0.037333333333333336,Eubacterium,dacomp (1e+07),"dacomp
1e+07 permutations",0.19678048032195197,0.7060179836938237,FALSE,No difference,0.7060179836938237
Christensenellaceae_R-7_group,NA,NA,1,TRUE,dacomp,10000000,NA,NA,NA,6.949539271263386e-6,1.4671854683937434e-5,-0.965357256467539,-0.8885828645566065,0.9792327713537536,0.0767743919109325,0.0335195530726257,0.013333333333333334,Christensenellaceae_R-7_group,dacomp (1e+07),"dacomp
1e+07 permutations",NA,NA,FALSE,No difference,NA
Stenotrophomonas,NA,NA,1,TRUE,dacomp,10000000,NA,NA,NA,8.38815872007023e-6,1.3777359416694163e-6,-0.9854417101478805,-0.8996237598951712,-1.9812537266927224,0.08581795025270933,0.0111731843575419,0.010666666666666666,Stenotrophomonas,dacomp (1e+07),"dacomp
1e+07 permutations",NA,NA,FALSE,No difference,NA
Pseudomonas,NA,NA,1,TRUE,dacomp,10000000,NA,NA,NA,1.3358093848442095e-6,6.41756049644419e-6,-1.0060056197416611,-0.8556622161318125,1.6670222411360793,0.15034340360984866,0.0111731843575419,0.029333333333333333,Pseudomonas,dacomp (1e+07),"dacomp
1e+07 permutations",NA,NA,FALSE,No difference,NA
Halomonas,0.9563961352657051,0.5620019437998056,1,TRUE,dacomp,10000000,NA,NA,NA,1.665404636132055e-5,2.6249494621565892e-5,-0.9262265447485777,-0.8398119783389133,0.6262305819175118,0.08641456640966438,0.0335195530726257,0.032,Halomonas,dacomp (1e+07),"dacomp
1e+07 permutations",0.5620019437998056,0.2502621823311709,FALSE,No difference,0.2502621823311709
8_Comamonadaceae(F),0.9563961352657051,0.5619569438043056,1,TRUE,dacomp,10000000,NA,NA,NA,2.7525133752183636e-6,2.4217056412439947e-6,-1.000726656815503,-0.8872337836763884,-0.13314155953288312,0.11349287313911471,0.0111731843575419,0.016,8_Comamonadaceae(F),dacomp (1e+07),"dacomp
1e+07 permutations",0.5619569438043056,0.2502969580688911,FALSE,No difference,0.2502969580688911
Delftia,1.7747837833079414,0.2732314726768527,1,TRUE,dacomp,10000000,NA,NA,NA,1.3982663805459322e-4,2.8025452462768617e-5,-0.8102425354280033,-0.8073272241586383,-2.2785297908794715,0.0029153112693649508,0.055865921787709494,0.034666666666666665,Delftia,dacomp (1e+07),"dacomp
1e+07 permutations",0.2732314726768527,0.5634692770891617,FALSE,No difference,0.5634692770891617
Sutterella,0.4773333333333335,1,1,TRUE,dacomp,10000000,NA,NA,NA,1.4254806092447288e-5,4.02508794790908e-5,-0.9792704851238567,-0.790350214053026,1.4351610367209033,0.18892027107083076,0.0111731843575419,0.04,Sutterella,dacomp (1e+07),"dacomp
1e+07 permutations",1,-0,FALSE,No difference,-0
Haemophilus,0.5438478506153974,0.44586495541350446,1,FALSE,dacomp,10000000,NA,NA,NA,0.002044674584997756,0.004091092725334034,-0.07101066080506377,0.7438875148239535,1.0002621692965343,0.8148981756290173,0.24022346368715083,0.408,Haemophilus,dacomp (1e+07),"dacomp
1e+07 permutations",0.44586495541350446,0.35079666146659855,FALSE,No difference,0.35079666146659855
9_Pasteurellaceae(F),NA,NA,1,TRUE,dacomp,10000000,NA,NA,NA,7.804683122060561e-7,1.2344522892215401e-5,-1.0148787300417446,-0.8783671431500023,2.905919060861089,0.13651158689174225,0.00558659217877095,0.010666666666666666,9_Pasteurellaceae(F),dacomp (1e+07),"dacomp
1e+07 permutations",NA,NA,FALSE,No difference,NA
Acinetobacter,0.9563961352657051,0.5618581438141856,1,TRUE,dacomp,10000000,NA,NA,NA,1.4621787497438839e-5,1.635336689110069e-5,-0.8906192413981427,-0.7804713585589242,0.15165605995153922,0.1101478828392185,0.055865921787709494,0.056,Acinetobacter,dacomp (1e+07),"dacomp
1e+07 permutations",0.5618581438141856,0.2503733199029765,FALSE,No difference,0.2503733199029765
Bilophila,3.3778408426811257,0.10268578973142102,1,TRUE,dacomp,10000000,NA,NA,NA,2.0990955771825996e-5,9.770421571923018e-5,-0.9603162748374596,-0.7256920096580824,2.1662013963847557,0.23462426517937718,0.01675977653631285,0.05333333333333334,Bilophila,dacomp (1e+07),"dacomp
1e+07 permutations",0.10268578973142102,0.9884896524906559,FALSE,No difference,0.9884896524906559
Fusobacterium,0.14002328897917737,0.804946019505398,1,TRUE,dacomp,10000000,NA,NA,NA,9.731407500585588e-5,3.001246817333648e-5,-0.7861685509935473,-0.8345076357219643,-1.664549623351757,-0.04833908472841697,0.0782122905027933,0.02666666666666667,Fusobacterium,dacomp (1e+07),"dacomp
1e+07 permutations",0.804946019505398,0.09423324288304898,FALSE,No difference,0.09423324288304898
Brevundimonas,0.9563961352657051,0.5618331438166856,1,TRUE,dacomp,10000000,NA,NA,NA,2.945738850932521e-6,5.991682790691008e-6,-0.9990538086266013,-0.8555185670828397,0.8253442576133306,0.14353524154376163,0.0111731843575419,0.029333333333333333,Brevundimonas,dacomp (1e+07),"dacomp
1e+07 permutations",0.5618331438166856,0.2503926443581595,FALSE,No difference,0.2503926443581595
Akkermansia,2.3101863551732245,0.10596628940337106,1,TRUE,dacomp,10000000,NA,NA,NA,0.004062263333508513,2.3854425867240683e-4,0.33700029783296115,0.4530650803419854,-4.0842747254259795,0.11606478250902424,0.4245810055865922,0.5386666666666666,Akkermansia,dacomp (1e+07),"dacomp
1e+07 permutations",0.10596628940337106,0.9748322729860078,FALSE,No difference,0.9748322729860078
Blastococcus,2.0949720670391065,0.3232839676716032,1,TRUE,dacomp,10000000,NA,NA,NA,6.3694927840032855e-6,1.2013893384140074e-6,-0.9862231390248545,-0.9009922688459705,-1.7431510038686466,0.08523087017888398,0.01675977653631285,0.010666666666666666,Blastococcus,dacomp (1e+07),"dacomp
1e+07 permutations",0.3232839676716032,0.49041583242649106,FALSE,No difference,0.49041583242649106
Corynebacterium,0.021805560165197704,0.9645397035460297,1,TRUE,dacomp,10000000,NA,NA,NA,7.033494575704354e-5,1.4289753370354816e-4,-0.592970562910067,-0.12228380850042453,1.012360959255226,0.47068675440964247,0.1564245810055866,0.27466666666666667,Corynebacterium,dacomp (1e+07),"dacomp
1e+07 permutations",0.9645397035460297,0.015679890699144272,FALSE,No difference,0.015679890699144272
Lawsonella,NA,NA,1,TRUE,dacomp,10000000,NA,NA,NA,1.1832087840795333e-5,3.636585497127254e-5,-0.9394479746926289,-0.8803173255236768,1.5419646103379325,0.059130649168952054,0.0335195530726257,0.013333333333333334,Lawsonella,dacomp (1e+07),"dacomp
1e+07 permutations",NA,NA,FALSE,No difference,NA
Cutibacterium,0.0014403426533327484,1,1,TRUE,dacomp,10000000,NA,NA,NA,4.316698086996379e-6,2.1989784547646408e-5,-1.0053237959827936,-0.7835968946835303,2.1123904964238043,0.2217269012992633,0.00558659217877095,0.048,Cutibacterium,dacomp (1e+07),"dacomp
1e+07 permutations",1,-0,FALSE,No difference,-0
Actinomyces,0.03382044162035395,0.8483508151649185,1,FALSE,dacomp,10000000,NA,NA,NA,0.002265899745312922,0.004654469762169941,1.7850055327679735,1.9104422921811846,1.0382061622543952,0.12543675941321109,0.6759776536312849,0.648,Actinomyces,dacomp (1e+07),"dacomp
1e+07 permutations",0.8483508151649185,0.071424518516711,FALSE,No difference,0.071424518516711
Varibaculum,0.007018612393092568,0.895307010469299,1,TRUE,dacomp,10000000,NA,NA,NA,3.228635688727319e-4,7.619406861597117e-4,-0.5283051071462443,-0.42017641357933844,1.2361847111857327,0.10812869356690591,0.12849162011173185,0.11466666666666667,Varibaculum,dacomp (1e+07),"dacomp
1e+07 permutations",0.895307010469299,0.04802801486349263,FALSE,No difference,0.04802801486349263
Dermabacter,NA,NA,1,TRUE,dacomp,10000000,NA,NA,NA,2.441086720133778e-5,3.2460207061047905e-5,-0.9572957729811025,-0.7969741331329052,0.3970007618508386,0.16032163984819725,0.01675977653631285,0.037333333333333336,Dermabacter,dacomp (1e+07),"dacomp
1e+07 permutations",NA,NA,FALSE,No difference,NA
Actinotignum,0.4773333333333335,1,1,TRUE,dacomp,10000000,NA,NA,NA,4.630686234623641e-6,1.443413354124492e-5,-1.0049325833294631,-0.8677987886794741,1.4547418283453626,0.13713379464998898,0.00558659217877095,0.013333333333333334,Actinotignum,dacomp (1e+07),"dacomp
1e+07 permutations",1,-0,FALSE,No difference,-0
Rothia,0.0054938146844368445,0.9458242054175795,1,FALSE,dacomp,10000000,NA,NA,NA,0.0018453884702376475,0.0020670712775443176,1.928588206805821,1.6821027311674361,0.16357978979508575,-0.24648547563838497,0.6703910614525139,0.5946666666666667,Rothia,dacomp (1e+07),"dacomp
1e+07 permutations",0.9458242054175795,0.024189575767017447,FALSE,No difference,0.024189575767017447
Parabacteroides,0.891407619048518,0.36248516375148365,1,FALSE,dacomp,10000000,NA,NA,NA,0.003027187987429354,0.003970991003913723,-0.27758007877564206,0.2312766150749112,0.39140758590775987,0.5088566938505532,0.1452513966480447,0.216,Parabacteroides,dacomp (1e+07),"dacomp
1e+07 permutations",0.36248516375148365,0.4407097640798034,FALSE,No difference,0.4407097640798034
Porphyromonas,NA,NA,1,TRUE,dacomp,10000000,NA,NA,NA,2.177304534933965e-6,3.948242887008411e-6,-1.0002517038108338,-0.8866248375786554,0.6391129428778999,0.11362686623217844,0.0111731843575419,0.013333333333333334,Porphyromonas,dacomp (1e+07),"dacomp
1e+07 permutations",NA,NA,FALSE,No difference,NA
Coprobacter,0.10071622374998555,0.798902820109718,1,TRUE,dacomp,10000000,NA,NA,NA,3.429789483542455e-5,1.6452391716979792e-4,-0.9700968590370874,-0.8542095250555497,2.2293856435771633,0.11588733398153772,0.0111731843575419,0.013333333333333334,Coprobacter,dacomp (1e+07),"dacomp
1e+07 permutations",0.798902820109718,0.09750604578853964,FALSE,No difference,0.09750604578853964
Alistipes,0.002896375978729286,0.9117561088243891,1,TRUE,dacomp,10000000,NA,NA,NA,1.3823250570966638e-4,1.6867636960016878e-4,-0.8487319104136577,-0.6541204121499931,0.28528959121238573,0.19461149826366464,0.05027932960893855,0.08266666666666667,Alistipes,dacomp (1e+07),"dacomp
1e+07 permutations",0.9117561088243891,0.040121318203558284,FALSE,No difference,0.040121318203558284
Gordonibacter,6.307673860925883,0.033427396657260335,0.1109307369069263,TRUE,dacomp,10000000,NA,NA,NA,3.479520574215423e-4,1.8070399105059454e-5,-0.787026907066382,-0.8275783864684253,-4.193621896167704,-0.04055147940204329,0.05027932960893855,0.029333333333333333,Gordonibacter,dacomp (1e+07),"dacomp
1e+07 permutations",0.033427396657260335,1.4758974451666815,FALSE,No difference,1.4758974451666815
Senegalimassilia,0.004424398453825938,0.9904266009573399,1,TRUE,dacomp,10000000,NA,NA,NA,8.590678857234615e-4,6.192929973481404e-4,-0.626085470059979,-0.48507008545808844,-0.4715006991413731,0.14101538460189061,0.08379888268156424,0.10133333333333333,Senegalimassilia,dacomp (1e+07),"dacomp
1e+07 permutations",0.9904266009573399,0.004177703851174837,FALSE,No difference,0.004177703851174837
Eggerthella,2.5457292124347997,0.12389728761027125,1,FALSE,dacomp,10000000,NA,NA,NA,0.0011017701949933743,7.736371672192501e-4,0.6048604374102082,0.3569424188528832,-0.5095395518117048,-0.24791801855732504,0.39664804469273746,0.32,Eggerthella,dacomp (1e+07),"dacomp
1e+07 permutations",0.12389728761027125,0.906938201200903,FALSE,No difference,0.906938201200903
Slackia,4.197534612581999,0.10409958959004104,1,TRUE,dacomp,10000000,NA,NA,NA,7.302734866585879e-5,2.170141118910826e-5,-0.8929686928339743,-0.8698919146343731,-1.7052763758805562,0.02307677819960119,0.027932960893854747,0.013333333333333334,Slackia,dacomp (1e+07),"dacomp
1e+07 permutations",0.10409958959004104,0.9825509826809321,FALSE,No difference,0.9825509826809321
Atopobium,0.3494224608493601,0.6867268313273168,1,TRUE,dacomp,10000000,NA,NA,NA,5.445490946425923e-5,7.330144101221166e-5,-0.6157325868488844,-0.5449407998736364,0.4220750019553785,0.07079178697524802,0.1564245810055866,0.12533333333333332,Atopobium,dacomp (1e+07),"dacomp
1e+07 permutations",0.6867268313273168,0.1632159838133821,FALSE,No difference,0.1632159838133821
Olsenella,0.2837524119328782,1,1,TRUE,dacomp,10000000,NA,NA,NA,4.7955115567820084e-4,5.421110656075362e-4,-0.9014745824212328,-0.8659210606160576,0.17655724064183725,0.03555352180517524,0.0223463687150838,0.008,Olsenella,dacomp (1e+07),"dacomp
1e+07 permutations",1,-0,FALSE,No difference,-0
Libanicoccus,0.0018265027893705505,1,1,TRUE,dacomp,10000000,NA,NA,NA,5.765626470058314e-5,5.075785247759042e-4,-0.953771404769684,-0.7914618950369517,3.116113437481258,0.16230950973273228,0.01675977653631285,0.024,Libanicoccus,dacomp (1e+07),"dacomp
1e+07 permutations",1,-0,FALSE,No difference,-0
Collinsella,11.745508915791195,5.944999405500059e-4,0.0029650304727277216,FALSE,dacomp,10000000,NA,NA,NA,0.022411153078369335,0.008432991179600394,3.0978857190344837,2.9587049448781175,-1.409993833600571,-0.1391807741563662,0.8100558659217877,0.8773333333333333,Collinsella,dacomp (1e+07),"dacomp
1e+07 permutations",5.944999405500059e-4,3.2258481844747355,TRUE,Higher in 'non-EBF',3.2258481844747355
Anaerococcus,0.0014403426533327484,1,1,TRUE,dacomp,10000000,NA,NA,NA,4.463547987184814e-5,4.4402350621229315e-5,-0.6994700361380736,-0.7386703735249867,-0.007388909580237432,-0.03920033738691309,0.12290502793296089,0.06933333333333333,Anaerococcus,dacomp (1e+07),"dacomp
1e+07 permutations",1,-0,FALSE,No difference,-0
Finegoldia,1.7747837833079414,0.27322087267791273,1,TRUE,dacomp,10000000,NA,NA,NA,5.383303693824353e-5,2.7802345435730302e-5,-0.7226272118864717,-0.7826268042882685,-0.9288590816375231,-0.05999959240179675,0.11173184357541899,0.05333333333333334,Finegoldia,dacomp (1e+07),"dacomp
1e+07 permutations",0.27322087267791273,0.5634861258449134,FALSE,No difference,0.5634861258449134
Peptoniphilus,0.29852227853575014,0.5198220480177952,1,TRUE,dacomp,10000000,NA,NA,NA,1.648439875780798e-4,1.4557697154828056e-4,-0.6754809431202732,-0.696267574610408,-0.17816824837667908,-0.02078663149013482,0.10614525139664804,0.06666666666666667,Peptoniphilus,dacomp (1e+07),"dacomp
1e+07 permutations",0.5198220480177952,0.28414530403970845,FALSE,No difference,0.28414530403970845
Fenollaria,NA,NA,1,TRUE,dacomp,10000000,NA,NA,NA,7.550826797744241e-6,3.6526661868016643e-6,-0.9970110645446347,-0.8922795584879566,-0.8780062417379854,0.10473150605667814,0.0111731843575419,0.010666666666666666,Fenollaria,dacomp (1e+07),"dacomp
1e+07 permutations",NA,NA,FALSE,No difference,NA
Clostridium_sensu_strict18,2.0949720670391065,0.3230989676901032,1,TRUE,dacomp,10000000,NA,NA,NA,7.624908393286194e-5,6.114746331711097e-5,-0.8962134480834346,-0.876577546613704,-0.3138223189868279,0.0196359014697306,0.027932960893854747,0.010666666666666666,Clostridium_sensu_strict18,dacomp (1e+07),"dacomp
1e+07 permutations",0.3230989676901032,0.4906644295626964,FALSE,No difference,0.4906644295626964
Sarcina,NA,NA,1,TRUE,dacomp,10000000,NA,NA,NA,1.6519302687194968e-6,7.844776682524842e-6,-1.0106904994703343,-0.8742715145786707,1.737782876518403,0.1364189848916636,0.00558659217877095,0.013333333333333334,Sarcina,dacomp (1e+07),"dacomp
1e+07 permutations",NA,NA,FALSE,No difference,NA
Clostridium_sensu_strict1,11.107533582328346,8.305999169400083e-4,0.0035277639329378925,FALSE,dacomp,10000000,NA,NA,NA,0.012953396078123937,0.008069566865253043,3.138899339840175,2.4603398253467663,-0.682699844944068,-0.6785595144934087,0.8435754189944135,0.7813333333333333,Clostridium_sensu_strict1,dacomp (1e+07),"dacomp
1e+07 permutations",8.305999169400083e-4,3.0806081166555868,TRUE,Higher in 'non-EBF',3.0806081166555868
Butyricicoccus,NA,NA,1,TRUE,dacomp,10000000,NA,NA,NA,1.4686238196834052e-5,1.663502143406884e-5,-0.9646624991825492,-0.8648062115669192,0.16894391611224793,0.09985628761563003,0.01675977653631285,0.016,Butyricicoccus,dacomp (1e+07),"dacomp
1e+07 permutations",NA,NA,FALSE,No difference,NA
Incertae_Sedis,0.6801071142272098,0.6234987376501262,1,TRUE,dacomp,10000000,NA,NA,NA,6.849565702443647e-5,1.0490882382778833e-4,-0.7606509020540722,-0.7555754117303914,0.6078280651722282,0.005075490323680709,0.0893854748603352,0.04,Incertae_Sedis,dacomp (1e+07),"dacomp
1e+07 permutations",0.6234987376501262,0.2051644214671377,FALSE,No difference,0.2051644214671377
UBA1819,4.9281611788483115,0.023608697639130236,0.09721504027849598,TRUE,dacomp,10000000,NA,NA,NA,2.2014493711420695e-4,9.97908327630875e-5,-0.7814661099655174,-0.7579008874955571,-1.1336277863521838,0.02356522246996029,0.05027932960893855,0.04,UBA1819,dacomp (1e+07),"dacomp
1e+07 permutations",0.023608697639130236,1.6269279698776318,FALSE,No difference,1.6269279698776318
Faecalibacterium,0.04614149637009178,0.8353310164668983,1,FALSE,dacomp,10000000,NA,NA,NA,4.654109986573559e-4,4.883224071895797e-4,0.9932675212087926,1.1021176050398906,0.06918353877097735,0.10885008383109807,0.5754189944134078,0.6053333333333333,Faecalibacterium,dacomp (1e+07),"dacomp
1e+07 permutations",0.8353310164668983,0.0781413926150469,FALSE,No difference,0.0781413926150469
Subdoligranulum,0.9138116828885502,0.3904805609519439,1,TRUE,dacomp,10000000,NA,NA,NA,2.919895693584428e-4,1.743484271000451e-4,-0.43056903040485284,-0.24926528339435142,-0.7406248150978697,0.18130374701050142,0.20670391061452514,0.25866666666666666,Subdoligranulum,dacomp (1e+07),"dacomp
1e+07 permutations",0.3904805609519439,0.40840058145745906,FALSE,No difference,0.40840058145745906
Ruminococcus,NA,NA,1,TRUE,dacomp,10000000,NA,NA,NA,1.145783910199029e-5,1.4691684187697488e-5,-0.9640853276896119,-0.8394199202094933,0.33294636033484165,0.12466540748011856,0.0223463687150838,0.02666666666666667,Ruminococcus,dacomp (1e+07),"dacomp
1e+07 permutations",NA,NA,FALSE,No difference,NA
CAG-352,1.4638190916768286,0.22417857758214224,1,TRUE,dacomp,10000000,NA,NA,NA,3.731170796802845e-5,8.426007257242213e-5,-0.6435460514254109,-0.41287322006030985,1.1540849395595854,0.23067283136510103,0.1564245810055866,0.18933333333333333,CAG-352,dacomp (1e+07),"dacomp
1e+07 permutations",0.22417857758214224,0.6494058907703788,FALSE,No difference,0.6494058907703788
Flavonifractor,1.4137924401359079,0.2596558740344126,1,TRUE,dacomp,10000000,NA,NA,NA,2.4450482052013647e-4,4.4656876822093164e-4,-0.5134200758874747,-0.6151485161297356,0.8663580148502387,-0.10172844024226091,0.15083798882681565,0.08266666666666667,Flavonifractor,dacomp (1e+07),"dacomp
1e+07 permutations",0.2596558740344126,0.5856018481820535,FALSE,No difference,0.5856018481820535
[Eubacterium]_coprostanoligenegroup,0.4773333333333335,1,1,TRUE,dacomp,10000000,NA,NA,NA,8.104295433326487e-7,1.4496528806393285e-5,-1.0112748933756728,-0.8500673354503484,3.09754115317196,0.16120755792532437,0.0111731843575419,0.029333333333333333,[Eubacterium]_coprostanoligenegroup,dacomp (1e+07),"dacomp
1e+07 permutations",1,-0,FALSE,No difference,-0
Clostridia_UCG-014,0.28960282326635284,0.7807902219209778,1,TRUE,dacomp,10000000,NA,NA,NA,2.8556365935049934e-5,2.071650566737322e-5,-0.9055202696880426,-0.8723631101274613,-0.44467691324756203,0.033157159560581295,0.05027932960893855,0.018666666666666668,Clostridia_UCG-014,dacomp (1e+07),"dacomp
1e+07 permutations",0.7807902219209778,0.10746563411230899,FALSE,No difference,0.10746563411230899
Monoglobus,0.9563961352657051,0.5618342438165757,1,TRUE,dacomp,10000000,NA,NA,NA,8.761405526414037e-6,1.260984945620135e-5,-0.9654754067499421,-0.8771299943616089,0.4794903099215003,0.08834541238833327,0.027932960893854747,0.013333333333333334,Monoglobus,dacomp (1e+07),"dacomp
1e+07 permutations",0.5618342438165757,0.2503917940640465,FALSE,No difference,0.2503917940640465
Epulopiscium,5.245123066192657,0.03243619675638033,0.1109307369069263,TRUE,dacomp,10000000,NA,NA,NA,2.743883698433095e-4,6.861080099687631e-6,-0.7990772055737932,-0.8978698005035591,-5.130596272805091,-0.09879259492976589,0.055865921787709494,0.005333333333333333,Epulopiscium,dacomp (1e+07),"dacomp
1e+07 permutations",0.03243619675638033,1.4889700738366105,FALSE,No difference,1.4889700738366105
[Eubacterium]_hallii_group,1.6306366196169382,0.17451978254802175,1,TRUE,dacomp,10000000,NA,NA,NA,4.358984106764043e-4,7.78678411910557e-5,-0.8196969980574735,-0.7233294924035476,-2.469788799460463,0.09636750565392593,0.07262569832402235,0.07466666666666667,[Eubacterium]_hallii_group,dacomp (1e+07),"dacomp
1e+07 permutations",0.17451978254802175,0.7581553368166241,FALSE,No difference,0.7581553368166241
Anaerostipes,0.17174932300338508,0.6822387317761268,1,FALSE,dacomp,10000000,NA,NA,NA,0.002402288887460798,9.722596165750341e-4,2.3010208218862385,2.3435280736517066,-1.304113478396967,0.0425072517654681,0.8212290502793296,0.8426666666666667,Anaerostipes,dacomp (1e+07),"dacomp
1e+07 permutations",0.6822387317761268,0.16606362864137472,FALSE,No difference,0.16606362864137472
Lachnospiraceae_ND3007_group,NA,NA,1,TRUE,dacomp,10000000,NA,NA,NA,4.7400239086805956e-7,1.1798632781240335e-6,-1.0176635114207246,-0.9033817436887025,0.5644987869218164,0.11428176773202214,0.00558659217877095,0.010666666666666666,Lachnospiraceae_ND3007_group,dacomp (1e+07),"dacomp
1e+07 permutations",NA,NA,FALSE,No difference,NA
[Eubacterium]_eligengroup,0.9563961352657051,0.5620252437974756,1,TRUE,dacomp,10000000,NA,NA,NA,1.7462841390523226e-5,3.5883002397922506e-5,-0.9139025652488302,-0.7673329469751734,0.9983315030259649,0.14656961827365678,0.0446927374301676,0.058666666666666666,[Eubacterium]_eligengroup,dacomp (1e+07),"dacomp
1e+07 permutations",0.5620252437974756,0.2502441773210972,FALSE,No difference,0.2502441773210972
Lachnospira,0.4773333333333335,1,1,TRUE,dacomp,10000000,NA,NA,NA,3.2151415768680775e-6,5.6373701418400504e-6,-1.0069692960026568,-0.8772833283428204,0.6550306415215204,0.12968596765983642,0.00558659217877095,0.016,Lachnospira,dacomp (1e+07),"dacomp
1e+07 permutations",1,-0,FALSE,No difference,-0
Hungatella,2.7886480331328243,0.0698236930176307,0.18312580168741985,TRUE,dacomp,10000000,NA,NA,NA,5.794020138341164e-5,2.475425673581342e-4,-0.8080365522870723,-0.6450267726945669,2.076169065368978,0.1630097795925054,0.061452513966480445,0.06666666666666667,Hungatella,dacomp (1e+07),"dacomp
1e+07 permutations",0.0698236930176307,1.1559971848148314,FALSE,No difference,1.1559971848148314
Prevotella,1.1240100411305427,0.4470119552988045,1,TRUE,dacomp,10000000,NA,NA,NA,2.3270029067440058e-4,2.9629882547618173e-4,-0.6972968577553561,-0.6807233631092615,0.3472542351391469,0.01657349464609459,0.11173184357541899,0.08533333333333333,Prevotella,dacomp (1e+07),"dacomp
1e+07 permutations",0.4470119552988045,0.34968086154173633,FALSE,No difference,0.34968086154173633
Bacteroides,4.6236271582598745,0.031453696854630314,0.1109307369069263,FALSE,dacomp,10000000,NA,NA,NA,0.025985874949915742,0.05440754795923722,3.577185993564893,4.44982684345646,1.0660501736169956,0.872640849891567,0.8659217877094972,0.9253333333333333,Bacteroides,dacomp (1e+07),"dacomp
1e+07 permutations",0.031453696854630314,1.5023283031849615,FALSE,No difference,1.5023283031849615
Bifidobacterium,43.23308967909528,9.9999990000001e-8,9.799999020000097e-7,TRUE,dacomp,10000000,NA,NA,NA,0.5602514936889293,0.6870542489782873,8.965988693157616,9.322321920574746,0.2943489516352461,0.3563332274171298,1,1,Bifidobacterium,dacomp (1e+07),"dacomp
1e+07 permutations",9.9999990000001e-8,7.000000043429446,TRUE,Higher in 'EBF',7.000000043429446
Scardovia,2.404005272795264,0.1805913819408618,1,TRUE,dacomp,10000000,NA,NA,NA,2.3350398453563265e-6,6.413207752534204e-5,-0.9998596844676149,-0.7126332139604054,4.287592342006697,0.2872264705072095,0.0111731843575419,0.06133333333333333,Scardovia,dacomp (1e+07),"dacomp
1e+07 permutations",0.1805913819408618,0.7433029786339865,FALSE,No difference,0.7433029786339865
[Ruminococcus]_torquegroup,12.098003880779881,6.204999379500062e-4,0.0029650304727277216,TRUE,dacomp,10000000,NA,NA,NA,0.0039677243411921975,1.377372093755987e-4,-0.26457451253699976,-0.5956538024236772,-4.838248683349801,-0.3310792898866774,0.13966480446927373,0.09066666666666667,[Ruminococcus]_torquegroup,dacomp (1e+07),"dacomp
1e+07 permutations",6.204999379500062e-4,3.2072582575946975,TRUE,Higher in 'non-EBF',3.2072582575946975
Sellimonas,8.393102097624306,0.0017826998217300178,0.007759972557336078,TRUE,dacomp,10000000,NA,NA,NA,9.361672980490037e-4,2.2017235430637133e-4,-0.6152145922237838,-0.7456277667416491,-2.083135547497757,-0.13041317451786527,0.07262569832402235,0.04,Sellimonas,dacomp (1e+07),"dacomp
1e+07 permutations",0.0017826998217300178,2.7489217789454443,TRUE,Higher in 'non-EBF',2.7489217789454443
uncultured18,13.317715259029919,6.338999366100063e-4,0.0029650304727277216,TRUE,dacomp,10000000,NA,NA,NA,0.0015583965567334788,3.573466238160928e-4,-0.6517572955988393,-0.8698820961805944,-2.1215601868113225,-0.2181248005817551,0.055865921787709494,0.010666666666666666,uncultured18,dacomp (1e+07),"dacomp
1e+07 permutations",6.338999366100063e-4,3.1979792916574703,TRUE,Higher in 'non-EBF',3.1979792916574703
Lachnoclostridium,0.11581458316817916,0.7320956267904373,1,FALSE,dacomp,10000000,NA,NA,NA,0.0011179032696434952,0.0010463987891177263,-0.035565018629394034,-0.2616032938604135,-0.09527447718938592,-0.22603827523101944,0.22905027932960895,0.144,Lachnoclostridium,dacomp (1e+07),"dacomp
1e+07 permutations",0.7320956267904373,0.13543218741846422,FALSE,No difference,0.13543218741846422
