SampleID,PCo1,PCo2,PCo3,PCo4,PCo5,distance
s021684,0.2431927517947404,-0.0984311664486339,0.08081413960320147,-0.04254285198753719,-0.09916677347031129,Bray--Curtis
s022292,-0.19632486981234518,0.053980524443342434,0.003908395197409282,0.05035730030885233,-0.008143737254164436,Bray--Curtis
s023684,0.04679367628226098,-0.13548345089598587,0.06813051629829187,-0.09995498298884978,-0.21629758441147892,Bray--Curtis
s028708,0.10569450876078708,0.057808804269931756,-0.17586814963868258,-0.09309106447470068,-0.02649286843680042,Bray--Curtis
s026387,-0.15665213559083507,0.09370947064388872,0.048830752990321795,0.04131996588955767,-0.006296173721994288,Bray--Curtis
s029185,-0.18492319758882592,-0.006822626081199347,-0.028751940287600468,0.01797961979042764,0.013214544276434093,Bray--Curtis
s022273,0.35631723565153306,-0.09344923845173829,0.2423143682975853,0.30170108624414593,-0.08713847037738555,Bray--Curtis
s022822,-0.021595807416959108,0.0398159521836934,-0.13033846927254636,-0.0809782871675354,0.08682884283652317,Bray--Curtis
s023038,-0.04494789311092948,0.0599097700040577,0.10914277295772097,0.02014428919689951,-0.0030392836680692157,Bray--Curtis
s022137,0.5514938044116638,0.2877493166667909,0.33934932583559596,-0.012262692773769594,-0.2727210110330414,Bray--Curtis
s023934,0.08112395867037103,0.049557224253947235,0.062465260792320135,-0.07852718363087749,0.14611024292053448,Bray--Curtis
s022375,-0.17918946802399796,-0.034130963563052924,-0.03253039313964261,0.025050592669099005,-0.021151043355030305,Bray--Curtis
s029307,-0.14597586285811956,-1.4436631112909156e-4,-0.03565735925060103,0.0020086912082776165,-0.02456286885027077,Bray--Curtis
s021611,-0.18332856700914826,-0.01706190466763331,-0.0025034473118805563,2.5243517946591925e-4,-0.0647036253584055,Bray--Curtis
s025976,-0.15850917463845313,-0.05533614106755901,-1.861779930706838e-5,0.17852778385505225,0.054167582937193905,Bray--Curtis
